accept all	ip	tcp	tcp port 80	tcp port 81	portrange 0-6000	host 178.79.150.233	host 178.79.150.234	net 178.79.150.0/24	net 178.79.151.0/24
91.53738317757	104.19680851064	95.092233009709	49.844783715013	19.299507389163	56.94476744186	83.004237288136	20.883795309168	82.654008438819	20.533542976939
110.67231638418	112.58045977012	108.82777777778	60.088957055215	20.299481865285	58.474626865672	85.541484716157	21.862723214286	85.169565217391	21.269272529859
110.67231638418	112.58045977012	107.63186813187	60.273846153846	19.452830188679	40.981171548117	73.09328358209	20.236570247934	82.654008438818	20.906083244397
94.177884615385	105.31720430107	103.1	51.146214099217	19.766902119072	56.779710144927	81.282157676349	21.960762331839	82.654008438818	22.56797235023
103.1	113.88953488372	107.043715847	49.218592964824	20.928418803419	57.955621301775	84.435344827586	22.361872146119	83.713675213676	22.964830011723
111.30113636363	113.88953488372	107.043715847	51.960212201592	20.995712754555	59.003012048192	84.435344827585	22.964830011723	84.072961373392	22.134463276836
89.04090909091	96.497536945812	108.82777777778	51.960212201591	20.194845360825	57.277777777777	83.713675213673	22.234960272418	82.654008438818	21.108836206897
102.02604166667	107.63186813187	101.49740932643	51.822751322751	20.906083244397	58.12759643917	85.541484716157	21.887150837989	69.960714285715	21.645303867403
111.30113636363	112.58045977011	108.82777777778	58.474626865673	19.806875631951	56.615606936416	83.004237288136	21.269272529859	85.169565217391	21.814031180401
111.93714285714	113.88953488372	108.22651933702	57.955621301775	20.15329218107	58.649700598802	85.541484716157	20.512041884817	71.754578754578	20.973233404711
108.22651933702	109.43575418994	106.46195652174	59.360606060607	19.433531746032	57.277777777777	83.357446808511	20.555089192025	85.541484716157	21.645303867403
100.45641025641	113.88953488372	108.82777777778	60.647058823529	19.907520325203	58.649700598802	83.713675213676	21.573788546256	85.916666666667	21.408743169399
111.30113636364	114.55555555555	109.43575418994	60.647058823529	19.927772126145	58.649700598802	85.91666666667	21.862723214286	85.54148471616	21.200216450216
110.67231638418	113.23121387284	109.43575418994	61.990506329112	18.515122873346	58.649700598802	85.541484716155	22.159502262444	84.435344827588	23.375894988067
100.97422680412	110.67231638417	105.88648648649	45.450116009281	21.108836206897	58.127596439168	85.54148471616	23.320238095238	84.800865800868	22.109480812641
